voucher_no,voucher_date,customer_id,party_name,place,product_id,stock_item,pack,qty,unit,rate_cost,rate_sale,discount_pct,taxable_amount,gst_amount,invoice_amount,godown,salesman_name,voucher_type
SAL020047,2026-03-03,CUST0189,Mali Kirana,Todaraisingh,PRD0043,Scotch Brite Scrub,1pc,5,PCS,22.21,35.0,2.0,171.5,20.58,15095.49,Tonk Branch,Ravi Choudhary,Sales
SAL020047,2026-03-03,CUST0189,Mali Kirana,Todaraisingh,PRD0038,Rin Detergent,500g,4,PCS,38.74,58.0,0.0,232.0,27.84,15095.49,Main Godown,Ravi Choudhary,Sales
SAL020047,2026-03-03,CUST0189,Mali Kirana,Todaraisingh,PRD0001,Brooke Bond Red Label Tea,250g,15,PCS,95.61,130.0,2.0,1911.0,229.32,15095.49,Tonk Branch,Ravi Choudhary,Sales
SAL020047,2026-03-03,CUST0189,Mali Kirana,Todaraisingh,PRD0034,Vim Dishwash Bar,300g,27,PCS,18.3,28.0,0.0,756.0,136.08,15095.49,Sawai Madhopur Branch,Ravi Choudhary,Sales
SAL020047,2026-03-03,CUST0189,Mali Kirana,Todaraisingh,PRD0019,Dettol Soap,125g,43,PCS,31.05,48.0,10.0,1857.6,334.37,15095.49,Tonk Branch,Ravi Choudhary,Sales
SAL020050,2026-03-31,CUST0189,Mali Kirana,Todaraisingh,PRD0048,Phenyl Floor Cleaner,500ml,17,PCS,28.04,42.0,0.0,714.0,85.68,799.68,Main Godown,Ravi Choudhary,Sales
SAL020061,2026-04-30,CUST0189,Mali Kirana,Todaraisingh,PRD0114,Comfort Fabric Softener,800ml,24,PCS,96.3,145.0,2.0,3410.4,409.25,15031.33,Sawai Madhopur Branch,Sanjay Rajput,Sales
SAL020061,2026-04-30,CUST0189,Mali Kirana,Todaraisingh,PRD0135,Dettol Antiseptic Liquid,250ml,27,PCS,75.37,115.0,0.0,3105.0,372.6,15031.33,Sawai Madhopur Branch,Sanjay Rajput,Sales
SAL020061,2026-04-30,CUST0189,Mali Kirana,Todaraisingh,PRD0076,Captain Cook Salt,1kg,42,PCS,16.08,22.0,2.0,905.52,45.28,15031.33,Sawai Madhopur Branch,Sanjay Rajput,Sales
SAL020061,2026-04-30,CUST0189,Mali Kirana,Todaraisingh,PRD0098,Burnol Cream,20g,10,PCS,35.12,52.0,0.0,520.0,62.4,15031.33,Tonk Branch,Sanjay Rajput,Sales
SAL020061,2026-04-30,CUST0189,Mali Kirana,Todaraisingh,PRD0005,Amul Kool Milk,200ml,27,PCS,18.16,25.0,2.0,661.5,79.38,15031.33,Sawai Madhopur Branch,Sanjay Rajput,Sales
SAL020061,2026-04-30,CUST0189,Mali Kirana,Todaraisingh,PRD0071,Aashirvaad Atta,5kg,20,PCS,204.07,260.0,0.0,5200.0,260.0,15031.33,Tonk Branch,Sanjay Rajput,Sales
SAL020062,2026-04-13,CUST0189,Mali Kirana,Todaraisingh,PRD0040,Harpic Toilet Cleaner,500ml,29,PCS,81.59,125.0,0.0,3625.0,435.0,16457.38,Tonk Branch,Ravi Choudhary,Sales
SAL020062,2026-04-13,CUST0189,Mali Kirana,Todaraisingh,PRD0056,Kurkure Masala,90g,1,PCS,19.15,27.0,5.0,25.65,3.08,16457.38,Sawai Madhopur Branch,Ravi Choudhary,Sales
SAL020062,2026-04-13,CUST0189,Mali Kirana,Todaraisingh,PRD0025,Pantene Shampoo,180ml,17,PCS,126.96,185.0,0.0,3145.0,566.1,16457.38,Tonk Branch,Ravi Choudhary,Sales
SAL020062,2026-04-13,CUST0189,Mali Kirana,Todaraisingh,PRD0079,MDH Kitchen King,100g,51,PCS,59.05,80.0,2.0,3998.4,199.92,16457.38,Sawai Madhopur Branch,Ravi Choudhary,Sales
SAL020062,2026-04-13,CUST0189,Mali Kirana,Todaraisingh,PRD0037,Ariel Detergent,1kg,1,PCS,95.96,145.0,3.0,140.65,16.88,16457.38,Main Godown,Ravi Choudhary,Sales
SAL020062,2026-04-13,CUST0189,Mali Kirana,Todaraisingh,PRD0051,Parle-G Biscuit,800g,22,PCS,38.56,55.0,2.0,1185.8,142.3,16457.38,Sawai Madhopur Branch,Ravi Choudhary,Sales
SAL020062,2026-04-13,CUST0189,Mali Kirana,Todaraisingh,PRD0118,Castrol Oil,1L,7,PCS,248.28,360.0,0.0,2520.0,453.6,16457.38,Tonk Branch,Ravi Choudhary,Sales
SAL020067,2026-05-30,CUST0189,Mali Kirana,Todaraisingh,PRD0066,Hippo Rings,40g,37,PCS,10.07,14.0,3.0,502.46,60.3,4133.44,Sawai Madhopur Branch,Ravi Choudhary,Sales
SAL020067,2026-05-30,CUST0189,Mali Kirana,Todaraisingh,PRD0027,Dabur Amla Hair Oil,500ml,13,PCS,68.38,100.0,0.0,1300.0,234.0,4133.44,Main Godown,Ravi Choudhary,Sales
SAL020067,2026-05-30,CUST0189,Mali Kirana,Todaraisingh,PRD0120,Battery Eveready AA,2pcs,23,PCS,42.2,62.0,3.0,1383.22,165.99,4133.44,Tonk Branch,Ravi Choudhary,Sales
SAL020067,2026-05-30,CUST0189,Mali Kirana,Todaraisingh,PRD0130,Tiger Biscuit,100g,18,PCS,18.04,26.0,7.0,435.24,52.23,4133.44,Main Godown,Ravi Choudhary,Sales
SAL020078,2026-07-20,CUST0189,Mali Kirana,Todaraisingh,PRD0088,Mother Dairy Curd,400g,15,PCS,35.06,48.0,0.0,720.0,36.0,7697.64,Sawai Madhopur Branch,Sanjay Rajput,Sales
SAL020078,2026-07-20,CUST0189,Mali Kirana,Todaraisingh,PRD0033,Ponds Talcum Powder,300g,36,PCS,95.65,145.0,0.0,5220.0,939.6,7697.64,Tonk Branch,Sanjay Rajput,Sales
SAL020078,2026-07-20,CUST0189,Mali Kirana,Todaraisingh,PRD0043,Scotch Brite Scrub,1pc,21,PCS,22.03,35.0,5.0,698.25,83.79,7697.64,Sawai Madhopur Branch,Sanjay Rajput,Sales
SAL020089,2026-08-13,CUST0189,Mali Kirana,Todaraisingh,PRD0067,Crax Corn Rings,30g,12,PCS,8.14,12.0,0.0,144.0,17.28,16425.4,Tonk Branch,Ravi Choudhary,Sales
SAL020089,2026-08-13,CUST0189,Mali Kirana,Todaraisingh,PRD0003,Nescafe Classic,50g,6,PCS,196.09,280.0,5.0,1596.0,191.52,16425.4,Main Godown,Ravi Choudhary,Sales
SAL020089,2026-08-13,CUST0189,Mali Kirana,Todaraisingh,PRD0033,Ponds Talcum Powder,300g,16,PCS,95.87,145.0,0.0,2320.0,417.6,16425.4,Tonk Branch,Ravi Choudhary,Sales
SAL020089,2026-08-13,CUST0189,Mali Kirana,Todaraisingh,PRD0071,Aashirvaad Atta,5kg,43,PCS,206.39,260.0,0.0,11180.0,559.0,16425.4,Tonk Branch,Ravi Choudhary,Sales
SAL020092,2026-08-21,CUST0189,Mali Kirana,Todaraisingh,PRD0001,Brooke Bond Red Label Tea,250g,19,PCS,95.77,130.0,0.0,2470.0,296.4,6081.6,Tonk Branch,Sanjay Rajput,Sales
SAL020092,2026-08-21,CUST0189,Mali Kirana,Todaraisingh,PRD0101,Vicks VapoRub,50ml,20,PCS,97.6,148.0,0.0,2960.0,355.2,6081.6,Sawai Madhopur Branch,Sanjay Rajput,Sales
SAL020096,2024-09-14,CUST0190,Agarwal Traders,Tonk,PRD0011,Sprite,750ml,35,PCS,28.07,40.0,0.0,1400.0,168.0,9364.25,Tonk Branch,Manoj Patel,Sales
SAL020096,2024-09-14,CUST0190,Agarwal Traders,Tonk,PRD0123,Ruchi Soya Oil,1L,45,PCS,120.4,165.0,0.0,7425.0,371.25,9364.25,Sawai Madhopur Branch,Manoj Patel,Sales
SAL020102,2024-12-06,CUST0190,Agarwal Traders,Tonk,PRD0011,Sprite,750ml,21,PCS,28.46,40.0,0.0,840.0,100.8,1621.76,Sawai Madhopur Branch,Manoj Patel,Sales
SAL020102,2024-12-06,CUST0190,Agarwal Traders,Tonk,PRD0107,Natraj Pencil,12pcs,16,PCS,28.54,40.0,5.0,608.0,72.96,1621.76,Tonk Branch,Manoj Patel,Sales
SAL020105,2024-12-21,CUST0190,Agarwal Traders,Tonk,PRD0026,Parachute Coconut Oil,500ml,9,PCS,75.92,110.0,2.0,970.2,174.64,12983.02,Main Godown,Suresh Yadav,Sales
SAL020105,2024-12-21,CUST0190,Agarwal Traders,Tonk,PRD0126,Sunfeast Bounce,82g,31,PCS,28.24,40.0,3.0,1202.8,144.34,12983.02,Main Godown,Suresh Yadav,Sales
SAL020105,2024-12-21,CUST0190,Agarwal Traders,Tonk,PRD0132,Lizol Disinfectant Spray,500ml,36,PCS,68.31,105.0,3.0,3666.6,439.99,12983.02,Tonk Branch,Suresh Yadav,Sales
SAL020105,2024-12-21,CUST0190,Agarwal Traders,Tonk,PRD0004,Bru Gold Coffee,100g,17,PCS,177.96,250.0,0.0,4250.0,510.0,12983.02,Main Godown,Suresh Yadav,Sales
SAL020105,2024-12-21,CUST0190,Agarwal Traders,Tonk,PRD0013,Pepsi,750ml,37,PCS,28.07,40.0,2.0,1450.4,174.05,12983.02,Sawai Madhopur Branch,Suresh Yadav,Sales
SAL020115,2025-02-13,CUST0190,Agarwal Traders,Tonk,PRD0087,Amul Dahi,400g,8,PCS,38.73,50.0,0.0,400.0,20.0,14737.52,Tonk Branch,Suresh Yadav,Sales
SAL020115,2025-02-13,CUST0190,Agarwal Traders,Tonk,PRD0023,Head & Shoulders Shampoo,180ml,18,PCS,118.95,175.0,0.0,3150.0,567.0,14737.52,Sawai Madhopur Branch,Suresh Yadav,Sales
SAL020115,2025-02-13,CUST0190,Agarwal Traders,Tonk,PRD0060,Maggi Noodles,70g,5,PCS,11.15,16.0,0.0,80.0,9.6,14737.52,Main Godown,Suresh Yadav,Sales
SAL020115,2025-02-13,CUST0190,Agarwal Traders,Tonk,PRD0133,Mortein Insect Spray,300ml,45,PCS,143.39,215.0,3.0,9384.75,1126.17,14737.52,Main Godown,Suresh Yadav,Sales
SAL020120,2025-02-19,CUST0190,Agarwal Traders,Tonk,PRD0056,Kurkure Masala,90g,22,PCS,19.31,27.0,0.0,594.0,71.28,4376.4,Main Godown,Manoj Patel,Sales
SAL020120,2025-02-19,CUST0190,Agarwal Traders,Tonk,PRD0015,Tropicana Orange Juice,1L,21,PCS,77.57,110.0,0.0,2310.0,277.2,4376.4,Sawai Madhopur Branch,Manoj Patel,Sales
SAL020120,2025-02-19,CUST0190,Agarwal Traders,Tonk,PRD0075,Tata Salt,1kg,3,PCS,18.01,24.0,0.0,72.0,3.6,4376.4,Sawai Madhopur Branch,Manoj Patel,Sales
SAL020120,2025-02-19,CUST0190,Agarwal Traders,Tonk,PRD0129,Nutrichoice Biscuit,100g,18,PCS,35.25,52.0,0.0,936.0,112.32,4376.4,Tonk Branch,Manoj Patel,Sales
SAL020128,2025-05-26,CUST0190,Agarwal Traders,Tonk,PRD0026,Parachute Coconut Oil,500ml,39,PCS,76.11,110.0,0.0,4290.0,772.2,17801.85,Tonk Branch,Suresh Yadav,Sales
SAL020128,2025-05-26,CUST0190,Agarwal Traders,Tonk,PRD0099,Band-Aid Strips,10pcs,22,PCS,22.05,32.0,3.0,682.88,81.95,17801.85,Tonk Branch,Suresh Yadav,Sales
SAL020128,2025-05-26,CUST0190,Agarwal Traders,Tonk,PRD0068,Perk Chocolate,36g,19,PCS,18.02,25.0,0.0,475.0,57.0,17801.85,Sawai Madhopur Branch,Suresh Yadav,Sales
SAL020128,2025-05-26,CUST0190,Agarwal Traders,Tonk,PRD0005,Amul Kool Milk,200ml,20,PCS,18.1,25.0,0.0,500.0,60.0,17801.85,Tonk Branch,Suresh Yadav,Sales
SAL020128,2025-05-26,CUST0190,Agarwal Traders,Tonk,PRD0101,Vicks VapoRub,50ml,26,PCS,96.21,148.0,0.0,3848.0,461.76,17801.85,Main Godown,Suresh Yadav,Sales
SAL020128,2025-05-26,CUST0190,Agarwal Traders,Tonk,PRD0049,Exo Dishwash Bar,200g,32,PCS,15.24,22.0,5.0,668.8,80.26,17801.85,Main Godown,Suresh Yadav,Sales
SAL020128,2025-05-26,CUST0190,Agarwal Traders,Tonk,PRD0002,Tata Tea Gold,500g,20,PCS,190.4,260.0,0.0,5200.0,624.0,17801.85,Main Godown,Suresh Yadav,Sales
SAL020131,2025-06-07,CUST0190,Agarwal Traders,Tonk,PRD0082,Amul Butter,500g,40,PCS,211.1,270.0,7.0,10044.0,502.2,11792.07,Tonk Branch,Manoj Patel,Sales
SAL020131,2025-06-07,CUST0190,Agarwal Traders,Tonk,PRD0020,Lux Beauty Soap,100g,1,PCS,22.39,35.0,2.0,34.3,6.17,11792.07,Tonk Branch,Manoj Patel,Sales
SAL020131,2025-06-07,CUST0190,Agarwal Traders,Tonk,PRD0057,Uncle Chips,60g,39,PCS,15.22,22.0,0.0,858.0,102.96,11792.07,Tonk Branch,Manoj Patel,Sales
SAL020131,2025-06-07,CUST0190,Agarwal Traders,Tonk,PRD0090,Amul Gold Milk,1L,3,PCS,62.51,80.0,3.0,232.8,11.64,11792.07,Main Godown,Manoj Patel,Sales
SAL020136,2025-06-06,CUST0190,Agarwal Traders,Tonk,PRD0012,Coca Cola,750ml,6,PCS,30.37,42.0,0.0,252.0,30.24,38635.18,Tonk Branch,Suresh Yadav,Sales
SAL020136,2025-06-06,CUST0190,Agarwal Traders,Tonk,PRD0055,Lays Classic Chips,26g,18,PCS,9.1,13.0,0.0,234.0,28.08,38635.18,Main Godown,Suresh Yadav,Sales
SAL020136,2025-06-06,CUST0190,Agarwal Traders,Tonk,PRD0003,Nescafe Classic,50g,56,PCS,196.14,280.0,0.0,15680.0,1881.6,38635.18,Sawai Madhopur Branch,Suresh Yadav,Sales
SAL020136,2025-06-06,CUST0190,Agarwal Traders,Tonk,PRD0103,Hajmola Tablets,120pcs,21,PCS,35.21,50.0,0.0,1050.0,52.5,38635.18,Tonk Branch,Suresh Yadav,Sales
SAL020136,2025-06-06,CUST0190,Agarwal Traders,Tonk,PRD0130,Tiger Biscuit,100g,27,PCS,18.12,26.0,0.0,702.0,84.24,38635.18,Tonk Branch,Suresh Yadav,Sales
SAL020136,2025-06-06,CUST0190,Agarwal Traders,Tonk,PRD0015,Tropicana Orange Juice,1L,48,PCS,78.36,110.0,0.0,5280.0,633.6,38635.18,Tonk Branch,Suresh Yadav,Sales
SAL020136,2025-06-06,CUST0190,Agarwal Traders,Tonk,PRD0133,Mortein Insect Spray,300ml,36,PCS,142.5,215.0,2.0,7585.2,910.22,38635.18,Sawai Madhopur Branch,Suresh Yadav,Sales
SAL020136,2025-06-06,CUST0190,Agarwal Traders,Tonk,PRD0095,Havmor Ice Cream,500ml,31,PCS,96.14,130.0,0.0,4030.0,201.5,38635.18,Tonk Branch,Suresh Yadav,Sales
SAL020149,2025-08-20,CUST0190,Agarwal Traders,Tonk,PRD0080,Rajdhani Besan,1kg,2,PCS,62.35,85.0,5.0,161.5,8.07,11076.76,Tonk Branch,Manoj Patel,Sales
SAL020149,2025-08-20,CUST0190,Agarwal Traders,Tonk,PRD0126,Sunfeast Bounce,82g,10,PCS,28.31,40.0,0.0,400.0,48.0,11076.76,Sawai Madhopur Branch,Manoj Patel,Sales
SAL020149,2025-08-20,CUST0190,Agarwal Traders,Tonk,PRD0034,Vim Dishwash Bar,300g,11,PCS,18.01,28.0,0.0,308.0,55.44,11076.76,Main Godown,Manoj Patel,Sales
SAL020149,2025-08-20,CUST0190,Agarwal Traders,Tonk,PRD0122,Parle Groundnut Oil,1L,28,PCS,111.97,150.0,0.0,4200.0,210.0,11076.76,Sawai Madhopur Branch,Manoj Patel,Sales
SAL020149,2025-08-20,CUST0190,Agarwal Traders,Tonk,PRD0092,Amul Mozzarella Cheese,200g,30,PCS,145.18,190.0,5.0,5415.0,270.75,11076.76,Main Godown,Manoj Patel,Sales
SAL020156,2025-09-30,CUST0190,Agarwal Traders,Tonk,PRD0135,Dettol Antiseptic Liquid,250ml,38,PCS,76.17,115.0,0.0,4370.0,524.4,12594.49,Tonk Branch,Suresh Yadav,Sales
SAL020156,2025-09-30,CUST0190,Agarwal Traders,Tonk,PRD0018,Pepsodent Toothpaste,200g,48,PCS,55.22,82.0,0.0,3936.0,708.48,12594.49,Tonk Branch,Suresh Yadav,Sales
SAL020156,2025-09-30,CUST0190,Agarwal Traders,Tonk,PRD0134,Colin Multipurpose Cleaner,500ml,14,PCS,63.11,95.0,3.0,1290.1,154.81,12594.49,Sawai Madhopur Branch,Suresh Yadav,Sales
SAL020156,2025-09-30,CUST0190,Agarwal Traders,Tonk,PRD0091,Nestle Milkmaid,400g,13,PCS,88.72,118.0,0.0,1534.0,76.7,12594.49,Tonk Branch,Suresh Yadav,Sales
SAL020157,2025-09-12,CUST0190,Agarwal Traders,Tonk,PRD0008,Slice Mango Drink,600ml,7,PCS,28.24,40.0,0.0,280.0,33.6,313.6,Main Godown,Manoj Patel,Sales
SAL020158,2025-10-08,CUST0190,Agarwal Traders,Tonk,PRD0093,Kwality Walls Cornetto,65ml,45,PCS,28.04,40.0,0.0,1800.0,90.0,5423.04,Tonk Branch,Suresh Yadav,Sales
SAL020158,2025-10-08,CUST0190,Agarwal Traders,Tonk,PRD0007,Maaza Mango,600ml,37,PCS,32.29,45.0,3.0,1615.05,193.81,5423.04,Tonk Branch,Suresh Yadav,Sales
SAL020158,2025-10-08,CUST0190,Agarwal Traders,Tonk,PRD0056,Kurkure Masala,90g,53,PCS,19.16,27.0,5.0,1359.45,163.13,5423.04,Tonk Branch,Suresh Yadav,Sales
SAL020158,2025-10-08,CUST0190,Agarwal Traders,Tonk,PRD0064,Sunfeast Dark Fantasy,150g,4,PCS,31.41,45.0,0.0,180.0,21.6,5423.04,Tonk Branch,Suresh Yadav,Sales
SAL020177,2026-01-14,CUST0190,Agarwal Traders,Tonk,PRD0019,Dettol Soap,125g,2,PCS,31.07,48.0,0.0,96.0,17.28,12859.62,Tonk Branch,Suresh Yadav,Sales
SAL020177,2026-01-14,CUST0190,Agarwal Traders,Tonk,PRD0057,Uncle Chips,60g,21,PCS,15.2,22.0,3.0,448.14,53.78,12859.62,Main Godown,Suresh Yadav,Sales
SAL020177,2026-01-14,CUST0190,Agarwal Traders,Tonk,PRD0128,Hide & Seek Biscuit,120g,40,PCS,32.09,45.0,5.0,1710.0,205.2,12859.62,Tonk Branch,Suresh Yadav,Sales
SAL020177,2026-01-14,CUST0190,Agarwal Traders,Tonk,PRD0033,Ponds Talcum Powder,300g,15,PCS,95.31,145.0,0.0,2175.0,391.5,12859.62,Tonk Branch,Suresh Yadav,Sales
SAL020177,2026-01-14,CUST0190,Agarwal Traders,Tonk,PRD0059,Haldiram Aloo Bhujia,150g,5,PCS,48.55,70.0,0.0,350.0,42.0,12859.62,Tonk Branch,Suresh Yadav,Sales
SAL020177,2026-01-14,CUST0190,Agarwal Traders,Tonk,PRD0067,Crax Corn Rings,30g,38,PCS,8.13,12.0,0.0,456.0,54.72,12859.62,Tonk Branch,Suresh Yadav,Sales
SAL020177,2026-01-14,CUST0190,Agarwal Traders,Tonk,PRD0105,Reynolds Pen,10pcs,36,PCS,45.14,65.0,2.0,2293.2,275.18,12859.62,Sawai Madhopur Branch,Suresh Yadav,Sales
SAL020177,2026-01-14,CUST0190,Agarwal Traders,Tonk,PRD0115,Dynamo Liquid Detergent,1L,23,PCS,115.39,170.0,2.0,3831.8,459.82,12859.62,Sawai Madhopur Branch,Suresh Yadav,Sales
SAL020179,2026-02-16,CUST0190,Agarwal Traders,Tonk,PRD0115,Dynamo Liquid Detergent,1L,19,PCS,116.73,170.0,7.0,3003.9,360.47,10824.06,Sawai Madhopur Branch,Manoj Patel,Sales
SAL020179,2026-02-16,CUST0190,Agarwal Traders,Tonk,PRD0033,Ponds Talcum Powder,300g,11,PCS,95.16,145.0,2.0,1563.1,281.36,10824.06,Main Godown,Manoj Patel,Sales
SAL020179,2026-02-16,CUST0190,Agarwal Traders,Tonk,PRD0100,ORS Oral Rehydration,21g,4,PCS,12.02,18.0,3.0,69.84,3.49,10824.06,Tonk Branch,Manoj Patel,Sales
SAL020179,2026-02-16,CUST0190,Agarwal Traders,Tonk,PRD0103,Hajmola Tablets,120pcs,7,PCS,35.57,50.0,0.0,350.0,17.5,10824.06,Sawai Madhopur Branch,Manoj Patel,Sales
SAL020179,2026-02-16,CUST0190,Agarwal Traders,Tonk,PRD0113,Aquaguard Filter Candle,1pc,22,PCS,146.7,210.0,0.0,4620.0,554.4,10824.06,Sawai Madhopur Branch,Manoj Patel,Sales
SAL020181,2026-02-03,CUST0190,Agarwal Traders,Tonk,PRD0036,Surf Excel Detergent,1kg,59,PCS,91.09,140.0,0.0,8260.0,991.2,36703.45,Tonk Branch,Manoj Patel,Sales
SAL020181,2026-02-03,CUST0190,Agarwal Traders,Tonk,PRD0082,Amul Butter,500g,18,PCS,212.74,270.0,0.0,4860.0,243.0,36703.45,Tonk Branch,Manoj Patel,Sales
SAL020181,2026-02-03,CUST0190,Agarwal Traders,Tonk,PRD0081,Patanjali Ghee,1L,43,PCS,386.02,495.0,0.0,21285.0,1064.25,36703.45,Main Godown,Manoj Patel,Sales
SAL020186,2026-03-07,CUST0190,Agarwal Traders,Tonk,PRD0005,Amul Kool Milk,200ml,20,PCS,18.19,25.0,3.0,485.0,58.2,1377.38,Sawai Madhopur Branch,Suresh Yadav,Sales
SAL020186,2026-03-07,CUST0190,Agarwal Traders,Tonk,PRD0116,Fevicol SH Adhesive,200g,8,PCS,62.79,95.0,2.0,744.8,89.38,1377.38,Tonk Branch,Suresh Yadav,Sales
SAL020190,2026-04-14,CUST0190,Agarwal Traders,Tonk,PRD0119,Battery Duracell AA,2pcs,41,PCS,58.84,85.0,2.0,3415.3,409.84,6288.9,Main Godown,Manoj Patel,Sales
SAL020190,2026-04-14,CUST0190,Agarwal Traders,Tonk,PRD0055,Lays Classic Chips,26g,1,PCS,9.12,13.0,7.0,12.09,1.45,6288.9,Sawai Madhopur Branch,Manoj Patel,Sales
SAL020190,2026-04-14,CUST0190,Agarwal Traders,Tonk,PRD0021,Lifebuoy Soap,100g,23,PCS,18.21,28.0,0.0,644.0,115.92,6288.9,Main Godown,Manoj Patel,Sales
SAL020190,2026-04-14,CUST0190,Agarwal Traders,Tonk,PRD0059,Haldiram Aloo Bhujia,150g,22,PCS,48.85,70.0,2.0,1509.2,181.1,6288.9,Sawai Madhopur Branch,Manoj Patel,Sales
SAL020205,2026-05-12,CUST0190,Agarwal Traders,Tonk,PRD0063,Monaco Biscuit,250g,28,PCS,28.37,40.0,3.0,1086.4,130.37,7832.45,Tonk Branch,Manoj Patel,Sales
SAL020205,2026-05-12,CUST0190,Agarwal Traders,Tonk,PRD0090,Amul Gold Milk,1L,5,PCS,62.06,80.0,0.0,400.0,20.0,7832.45,Tonk Branch,Manoj Patel,Sales
SAL020205,2026-05-12,CUST0190,Agarwal Traders,Tonk,PRD0017,Colgate Dental Cream,100g,36,PCS,38.01,58.0,0.0,2088.0,375.84,7832.45,Main Godown,Manoj Patel,Sales
SAL020205,2026-05-12,CUST0190,Agarwal Traders,Tonk,PRD0042,Colin Glass Cleaner,500ml,34,PCS,65.06,98.0,0.0,3332.0,399.84,7832.45,Sawai Madhopur Branch,Manoj Patel,Sales
SAL020210,2026-06-18,CUST0190,Agarwal Traders,Tonk,PRD0069,Dairy Milk Chocolate,40g,18,PCS,35.17,50.0,0.0,900.0,108.0,6325.2,Tonk Branch,Suresh Yadav,Sales
SAL020210,2026-06-18,CUST0190,Agarwal Traders,Tonk,PRD0082,Amul Butter,500g,12,PCS,211.93,270.0,0.0,3240.0,162.0,6325.2,Tonk Branch,Suresh Yadav,Sales
SAL020210,2026-06-18,CUST0190,Agarwal Traders,Tonk,PRD0007,Maaza Mango,600ml,38,PCS,32.01,45.0,0.0,1710.0,205.2,6325.2,Main Godown,Suresh Yadav,Sales
SAL020211,2026-06-06,CUST0190,Agarwal Traders,Tonk,PRD0098,Burnol Cream,20g,33,PCS,35.03,52.0,0.0,1716.0,205.92,8893.15,Tonk Branch,Manoj Patel,Sales
SAL020211,2026-06-06,CUST0190,Agarwal Traders,Tonk,PRD0089,Amul Paneer,200g,29,PCS,85.89,110.0,10.0,2871.0,143.55,8893.15,Sawai Madhopur Branch,Manoj Patel,Sales
SAL020211,2026-06-06,CUST0190,Agarwal Traders,Tonk,PRD0068,Perk Chocolate,36g,22,PCS,18.24,25.0,0.0,550.0,66.0,8893.15,Main Godown,Manoj Patel,Sales
SAL020211,2026-06-06,CUST0190,Agarwal Traders,Tonk,PRD0079,MDH Kitchen King,100g,41,PCS,58.98,80.0,3.0,3181.6,159.08,8893.15,Tonk Branch,Manoj Patel,Sales
SAL020224,2026-07-01,CUST0190,Agarwal Traders,Tonk,PRD0053,Oreo Biscuit,120g,42,PCS,38.58,55.0,0.0,2310.0,277.2,5000.86,Sawai Madhopur Branch,Suresh Yadav,Sales
SAL020224,2026-07-01,CUST0190,Agarwal Traders,Tonk,PRD0091,Nestle Milkmaid,400g,18,PCS,88.63,118.0,0.0,2124.0,106.2,5000.86,Tonk Branch,Suresh Yadav,Sales
SAL020224,2026-07-01,CUST0190,Agarwal Traders,Tonk,PRD0062,Britannia 50-50 Biscuit,100g,7,PCS,18.13,26.0,10.0,163.8,19.66,5000.86,Sawai Madhopur Branch,Suresh Yadav,Sales
SAL020227,2026-07-14,CUST0190,Agarwal Traders,Tonk,PRD0056,Kurkure Masala,90g,2,PCS,19.24,27.0,0.0,54.0,6.48,2924.74,Tonk Branch,Manoj Patel,Sales
SAL020227,2026-07-14,CUST0190,Agarwal Traders,Tonk,PRD0065,Bingo Mad Angles,90g,14,PCS,22.37,32.0,0.0,448.0,53.76,2924.74,Tonk Branch,Manoj Patel,Sales
SAL020227,2026-07-14,CUST0190,Agarwal Traders,Tonk,PRD0078,Everest Garam Masala,100g,30,PCS,55.43,75.0,0.0,2250.0,112.5,2924.74,Sawai Madhopur Branch,Manoj Patel,Sales
SAL020228,2026-07-22,CUST0190,Agarwal Traders,Tonk,PRD0011,Sprite,750ml,22,PCS,28.04,40.0,0.0,880.0,105.6,10680.41,Tonk Branch,Manoj Patel,Sales
SAL020228,2026-07-22,CUST0190,Agarwal Traders,Tonk,PRD0127,Jim Jam Biscuit,150g,1,PCS,22.23,32.0,0.0,32.0,3.84,10680.41,Sawai Madhopur Branch,Manoj Patel,Sales
SAL020228,2026-07-22,CUST0190,Agarwal Traders,Tonk,PRD0135,Dettol Antiseptic Liquid,250ml,43,PCS,75.56,115.0,3.0,4796.65,575.6,10680.41,Main Godown,Manoj Patel,Sales
SAL020228,2026-07-22,CUST0190,Agarwal Traders,Tonk,PRD0019,Dettol Soap,125g,48,PCS,31.53,48.0,0.0,2304.0,414.72,10680.41,Main Godown,Manoj Patel,Sales
SAL020228,2026-07-22,CUST0190,Agarwal Traders,Tonk,PRD0010,Limca Lemon,750ml,35,PCS,28.42,40.0,0.0,1400.0,168.0,10680.41,Tonk Branch,Manoj Patel,Sales
SAL020232,2026-08-27,CUST0190,Agarwal Traders,Tonk,PRD0097,Savlon Antiseptic,200ml,2,PCS,55.28,80.0,2.0,156.8,18.82,6278.25,Sawai Madhopur Branch,Suresh Yadav,Sales
SAL020232,2026-08-27,CUST0190,Agarwal Traders,Tonk,PRD0120,Battery Eveready AA,2pcs,10,PCS,42.44,62.0,0.0,620.0,74.4,6278.25,Sawai Madhopur Branch,Suresh Yadav,Sales
SAL020232,2026-08-27,CUST0190,Agarwal Traders,Tonk,PRD0087,Amul Dahi,400g,21,PCS,38.12,50.0,2.0,1029.0,51.45,6278.25,Sawai Madhopur Branch,Suresh Yadav,Sales
