payment_voucher_no,payment_date,customer_id,party_name,voucher_no,payment_amount,payment_mode,reference_no
PAY020633,2025-11-15,CUST0199,Nagar Departmental Store,SAL021310,2036.17,Cash,REF00020633
PAY020634,2025-11-15,CUST0199,Nagar Departmental Store,SAL021310,1854.59,NEFT,REF00020634
PAY020637,2025-12-01,CUST0199,Nagar Departmental Store,SAL021312,7295.4,NEFT,REF00020637
PAY020640,2026-01-02,CUST0199,Nagar Departmental Store,SAL021315,20568.54,Cash,REF00020640
PAY020646,2026-02-15,CUST0199,Nagar Departmental Store,SAL021320,9581.09,NEFT,REF00020646
PAY020647,2026-02-15,CUST0199,Nagar Departmental Store,SAL021320,21782.93,UPI,REF00020647
PAY020687,2026-08-18,CUST0199,Nagar Departmental Store,SAL021357,4216.3,Cash,REF00020687
PAY020688,2026-08-18,CUST0199,Nagar Departmental Store,SAL021357,2275.95,NEFT,REF00020688
PAY020695,2024-12-09,CUST0200,Yadav Departmental Store,SAL021374,7086.87,Cheque,REF00020695
PAY020696,2025-01-07,CUST0200,Yadav Departmental Store,SAL021375,8375.36,UPI,REF00020696
PAY020703,2025-04-19,CUST0200,Yadav Departmental Store,SAL021382,1059.52,UPI,REF00020703
PAY020704,2025-06-05,CUST0200,Yadav Departmental Store,SAL021383,3525.2,Cash,REF00020704
PAY020707,2025-08-31,CUST0200,Yadav Departmental Store,SAL021386,8723.99,Cheque,REF00020707
PAY020710,2025-10-03,CUST0200,Yadav Departmental Store,SAL021389,24992.33,Cheque,REF00020710
PAY020713,2025-10-09,CUST0200,Yadav Departmental Store,SAL021392,15397.72,Cheque,REF00020713
PAY020723,2026-01-26,CUST0200,Yadav Departmental Store,SAL021402,8444.18,NEFT,REF00020723
PAY020724,2026-03-10,CUST0200,Yadav Departmental Store,SAL021403,10077.54,Cash,REF00020724
PAY020733,2026-05-31,CUST0200,Yadav Departmental Store,SAL021412,25859.33,NEFT,REF00020733
PAY020737,2026-06-27,CUST0200,Yadav Departmental Store,SAL021416,8080.91,Cheque,REF00020737
PAY020738,2026-07-15,CUST0200,Yadav Departmental Store,SAL021417,8326.08,UPI,REF00020738
PAY020741,2025-01-21,CUST0201,Surana Cold Store,SAL021425,29389.36,Cheque,REF00020741
PAY020745,2025-02-08,CUST0201,Surana Cold Store,SAL021428,19334.91,Cash,REF00020745
PAY020757,2025-05-21,CUST0201,Surana Cold Store,SAL021438,1833.56,UPI,REF00020757
PAY020758,2025-05-21,CUST0201,Surana Cold Store,SAL021438,2810.29,UPI,REF00020758
PAY020759,2025-07-14,CUST0201,Surana Cold Store,SAL021439,956.73,UPI,REF00020759
PAY020760,2025-07-14,CUST0201,Surana Cold Store,SAL021439,687.01,Cash,REF00020760
PAY020801,2026-06-30,CUST0201,Surana Cold Store,SAL021469,8455.08,UPI,REF00020801
PAY020819,2024-10-14,CUST0202,Saini Cold Store,SAL021491,4642.96,UPI,REF00020819
PAY020831,2025-02-26,CUST0202,Saini Cold Store,SAL021503,10836.32,Cheque,REF00020831
PAY020846,2025-05-17,CUST0202,Saini Cold Store,SAL021518,4060.14,NEFT,REF00020846
PAY020859,2025-09-01,CUST0202,Saini Cold Store,SAL021531,7753.31,Cheque,REF00020859
PAY020880,2026-02-08,CUST0202,Saini Cold Store,SAL021552,3143.14,Cash,REF00020880
PAY020881,2026-02-09,CUST0202,Saini Cold Store,SAL021553,13499.45,NEFT,REF00020881
PAY020882,2026-02-12,CUST0202,Saini Cold Store,SAL021554,20832.63,Cheque,REF00020882
PAY020884,2026-02-28,CUST0202,Saini Cold Store,SAL021556,15233.11,Cash,REF00020884
PAY020885,2026-03-14,CUST0202,Saini Cold Store,SAL021557,11525.92,NEFT,REF00020885
PAY020886,2026-04-08,CUST0202,Saini Cold Store,SAL021558,14890.85,UPI,REF00020886
PAY020897,2026-06-01,CUST0202,Saini Cold Store,SAL021569,4248.09,UPI,REF00020897
PAY020898,2026-06-21,CUST0202,Saini Cold Store,SAL021570,24511.2,Cash,REF00020898
PAY020905,2026-07-08,CUST0202,Saini Cold Store,SAL021577,16954.3,Cheque,REF00020905
PAY020906,2026-08-18,CUST0202,Saini Cold Store,SAL021578,3206.38,Cheque,REF00020906
PAY020922,2025-02-09,CUST0203,Nagar Cold Store,SAL021601,3897.56,UPI,REF00020922
PAY020924,2025-01-08,CUST0203,Nagar Cold Store,SAL021603,27663.95,UPI,REF00020924
PAY020932,2025-03-15,CUST0203,Nagar Cold Store,SAL021611,4094.87,Cheque,REF00020932
PAY020947,2025-06-26,CUST0203,Nagar Cold Store,SAL021626,6834.25,Cheque,REF00020947
PAY020952,2025-08-06,CUST0203,Nagar Cold Store,SAL021631,9738.52,UPI,REF00020952
PAY020953,2025-07-20,CUST0203,Nagar Cold Store,SAL021632,2933.28,NEFT,REF00020953
PAY020956,2025-08-13,CUST0203,Nagar Cold Store,SAL021635,7480.29,Cheque,REF00020956
PAY020958,2025-09-16,CUST0203,Nagar Cold Store,SAL021637,3722.65,Cheque,REF00020958
PAY020960,2025-10-04,CUST0203,Nagar Cold Store,SAL021639,15230.53,UPI,REF00020960
PAY020963,2025-10-20,CUST0203,Nagar Cold Store,SAL021642,2233.28,UPI,REF00020963
PAY020972,2025-12-21,CUST0203,Nagar Cold Store,SAL021651,5525.18,Cash,REF00020972
PAY020974,2025-12-14,CUST0203,Nagar Cold Store,SAL021653,8503.62,UPI,REF00020974
PAY020975,2026-01-24,CUST0203,Nagar Cold Store,SAL021654,1758.25,Cash,REF00020975
PAY020977,2026-01-08,CUST0203,Nagar Cold Store,SAL021656,11571.01,Cash,REF00020977
PAY020988,2026-03-12,CUST0203,Nagar Cold Store,SAL021667,8658.28,Cash,REF00020988
PAY021010,2024-12-01,CUST0204,Natani Sons,SAL021692,932.74,Cheque,REF00021010
PAY021013,2024-12-01,CUST0204,Natani Sons,SAL021695,1075.54,Cheque,REF00021013
PAY021017,2024-12-20,CUST0204,Natani Sons,SAL021699,16843.8,NEFT,REF00021017
PAY021020,2025-03-22,CUST0204,Natani Sons,SAL021702,13224.3,UPI,REF00021020
PAY021025,2025-03-15,CUST0204,Natani Sons,SAL021707,7209.24,Cheque,REF00021025
PAY021028,2025-04-28,CUST0204,Natani Sons,SAL021710,13746.33,Cash,REF00021028
PAY021033,2025-06-01,CUST0204,Natani Sons,SAL021715,11248.3,UPI,REF00021033
PAY021043,2025-06-26,CUST0204,Natani Sons,SAL021725,18788.3,UPI,REF00021043
PAY021054,2025-09-19,CUST0204,Natani Sons,SAL021736,5227.14,NEFT,REF00021054
PAY021058,2025-09-16,CUST0204,Natani Sons,SAL021740,2345.73,NEFT,REF00021058
PAY021064,2025-11-03,CUST0204,Natani Sons,SAL021746,454.34,UPI,REF00021064
PAY021072,2025-12-06,CUST0204,Natani Sons,SAL021754,3596.31,Cash,REF00021072
PAY021087,2026-01-03,CUST0204,Natani Sons,SAL021769,14138.7,UPI,REF00021087
PAY021088,2026-03-02,CUST0204,Natani Sons,SAL021770,6969.68,Cheque,REF00021088
PAY021095,2026-02-16,CUST0204,Natani Sons,SAL021777,8684.67,UPI,REF00021095
PAY021101,2026-03-29,CUST0204,Natani Sons,SAL021783,6363.84,Cash,REF00021101
PAY021113,2026-04-17,CUST0204,Natani Sons,SAL021795,2499.0,Cheque,REF00021113
PAY021157,2025-02-20,CUST0206,Natani Supermart,SAL021844,5688.93,NEFT,REF00021157
PAY021166,2025-05-01,CUST0206,Natani Supermart,SAL021853,17033.23,UPI,REF00021166
PAY021186,2025-07-29,CUST0206,Natani Supermart,SAL021873,12430.04,Cheque,REF00021186
PAY021191,2025-08-23,CUST0206,Natani Supermart,SAL021878,25572.0,UPI,REF00021191
PAY021193,2025-08-20,CUST0206,Natani Supermart,SAL021880,18092.21,NEFT,REF00021193
PAY021194,2025-08-24,CUST0206,Natani Supermart,SAL021881,11188.31,Cheque,REF00021194
PAY021197,2025-10-03,CUST0206,Natani Supermart,SAL021884,8678.85,NEFT,REF00021197
PAY021201,2025-09-11,CUST0206,Natani Supermart,SAL021888,6242.31,Cheque,REF00021201
PAY021216,2026-01-05,CUST0206,Natani Supermart,SAL021903,39102.04,Cash,REF00021216
PAY021220,2026-01-26,CUST0206,Natani Supermart,SAL021907,6725.81,Cheque,REF00021220
PAY021225,2026-01-22,CUST0206,Natani Supermart,SAL021912,18621.57,Cash,REF00021225
PAY021236,2026-03-05,CUST0206,Natani Supermart,SAL021923,564.48,Cheque,REF00021236
PAY021255,2026-05-23,CUST0206,Natani Supermart,SAL021942,2121.64,UPI,REF00021255
PAY021263,2026-06-03,CUST0206,Natani Supermart,SAL021950,13250.92,Cash,REF00021263
PAY021267,2026-06-23,CUST0206,Natani Supermart,SAL021954,11915.18,UPI,REF00021267
PAY021268,2026-06-15,CUST0206,Natani Supermart,SAL021955,3029.88,Cash,REF00021268
PAY021278,2026-07-03,CUST0206,Natani Supermart,SAL021965,16632.0,NEFT,REF00021278
PAY021292,2026-08-11,CUST0206,Natani Supermart,SAL021979,16400.61,UPI,REF00021292
PAY021314,2025-05-05,CUST0207,Agarwal Sons,SAL022007,21460.77,Cheque,REF00021314
PAY021317,2025-06-26,CUST0207,Agarwal Sons,SAL022010,25943.65,NEFT,REF00021317
PAY021322,2025-07-22,CUST0207,Agarwal Sons,SAL022015,7277.09,UPI,REF00021322
PAY021323,2025-08-06,CUST0207,Agarwal Sons,SAL022016,8873.34,Cheque,REF00021323
PAY021332,2025-09-22,CUST0207,Agarwal Sons,SAL022025,13358.3,NEFT,REF00021332
PAY021344,2025-10-19,CUST0207,Agarwal Sons,SAL022037,12175.6,Cheque,REF00021344
PAY021345,2025-10-28,CUST0207,Agarwal Sons,SAL022038,22266.52,NEFT,REF00021345
PAY021346,2025-10-11,CUST0207,Agarwal Sons,SAL022039,26402.89,UPI,REF00021346
PAY021363,2025-12-19,CUST0207,Agarwal Sons,SAL022056,7153.02,NEFT,REF00021363
PAY021377,2026-03-30,CUST0207,Agarwal Sons,SAL022070,28128.66,NEFT,REF00021377
PAY021381,2026-03-29,CUST0207,Agarwal Sons,SAL022074,13175.96,Cheque,REF00021381
PAY021384,2026-04-20,CUST0207,Agarwal Sons,SAL022077,502.33,Cheque,REF00021384
PAY021385,2026-05-02,CUST0207,Agarwal Sons,SAL022078,17049.62,Cheque,REF00021385
PAY021388,2026-05-25,CUST0207,Agarwal Sons,SAL022081,9101.17,Cheque,REF00021388
PAY021389,2026-05-31,CUST0207,Agarwal Sons,SAL022082,8672.16,UPI,REF00021389
PAY021396,2026-05-24,CUST0207,Agarwal Sons,SAL022089,2336.4,Cash,REF00021396
PAY021397,2026-05-24,CUST0207,Agarwal Sons,SAL022090,10398.83,Cheque,REF00021397
PAY021398,2026-06-05,CUST0207,Agarwal Sons,SAL022091,10102.4,Cash,REF00021398
PAY021404,2026-07-26,CUST0207,Agarwal Sons,SAL022097,6453.74,Cash,REF00021404
PAY021405,2026-07-19,CUST0207,Agarwal Sons,SAL022098,3916.64,Cash,REF00021405
PAY021410,2026-07-16,CUST0207,Agarwal Sons,SAL022103,12932.08,UPI,REF00021410
PAY021424,2025-03-24,CUST0208,Singh Traders,SAL022127,4899.84,Cash,REF00021424
PAY021430,2025-08-10,CUST0208,Singh Traders,SAL022133,9182.47,Cash,REF00021430
PAY021433,2025-12-23,CUST0208,Singh Traders,SAL022136,13440.76,Cheque,REF00021433
PAY021438,2026-03-27,CUST0208,Singh Traders,SAL022141,13625.46,UPI,REF00021438
PAY021440,2026-06-23,CUST0208,Singh Traders,SAL022143,2557.11,Cheque,REF00021440
PAY021443,2024-10-30,CUST0209,Singh Cold Store,SAL022149,8203.33,UPI,REF00021443
PAY021457,2025-01-02,CUST0209,Singh Cold Store,SAL022163,5439.28,Cash,REF00021457
PAY021459,2024-12-23,CUST0209,Singh Cold Store,SAL022165,8052.27,UPI,REF00021459
PAY021460,2024-12-28,CUST0209,Singh Cold Store,SAL022166,5299.08,UPI,REF00021460
PAY021465,2025-01-05,CUST0209,Singh Cold Store,SAL022171,16394.44,Cheque,REF00021465
PAY021469,2025-01-27,CUST0209,Singh Cold Store,SAL022175,3049.83,Cheque,REF00021469
PAY021477,2025-02-17,CUST0209,Singh Cold Store,SAL022183,14150.03,Cheque,REF00021477
PAY021481,2025-02-28,CUST0209,Singh Cold Store,SAL022187,23535.69,Cheque,REF00021481
PAY021487,2025-04-17,CUST0209,Singh Cold Store,SAL022193,9834.68,Cash,REF00021487
PAY021489,2025-04-17,CUST0209,Singh Cold Store,SAL022195,2393.33,UPI,REF00021489
PAY021490,2025-04-25,CUST0209,Singh Cold Store,SAL022196,4593.77,UPI,REF00021490
PAY021492,2025-05-05,CUST0209,Singh Cold Store,SAL022198,1638.04,UPI,REF00021492
PAY021508,2025-07-06,CUST0209,Singh Cold Store,SAL022214,15835.68,Cheque,REF00021508
PAY021517,2025-07-27,CUST0209,Singh Cold Store,SAL022223,6108.61,Cash,REF00021517
PAY021521,2025-08-16,CUST0209,Singh Cold Store,SAL022227,17475.8,Cash,REF00021521
PAY021531,2025-10-03,CUST0209,Singh Cold Store,SAL022237,8041.73,NEFT,REF00021531
PAY021536,2025-10-14,CUST0209,Singh Cold Store,SAL022242,7806.68,Cash,REF00021536
PAY021537,2025-10-19,CUST0209,Singh Cold Store,SAL022243,18073.97,UPI,REF00021537
PAY021542,2025-12-05,CUST0209,Singh Cold Store,SAL022248,3787.84,Cash,REF00021542
PAY021550,2025-12-31,CUST0209,Singh Cold Store,SAL022256,7216.56,Cheque,REF00021550
PAY021553,2026-02-03,CUST0209,Singh Cold Store,SAL022259,5548.06,Cheque,REF00021553
PAY021568,2026-03-30,CUST0209,Singh Cold Store,SAL022274,5355.82,Cheque,REF00021568
PAY021569,2026-04-04,CUST0209,Singh Cold Store,SAL022275,5797.47,UPI,REF00021569
PAY021581,2026-06-02,CUST0209,Singh Cold Store,SAL022287,18877.2,Cheque,REF00021581
PAY021585,2026-06-29,CUST0209,Singh Cold Store,SAL022291,18231.36,NEFT,REF00021585
PAY021586,2026-06-18,CUST0209,Singh Cold Store,SAL022292,11168.17,NEFT,REF00021586
PAY021615,2025-01-09,CUST0210,Jain General Store,SAL022333,14286.79,UPI,REF00021615
PAY021633,2025-06-29,CUST0210,Jain General Store,SAL022351,6233.41,NEFT,REF00021633
PAY021641,2025-07-21,CUST0210,Jain General Store,SAL022359,2500.61,UPI,REF00021641
PAY021651,2025-10-07,CUST0210,Jain General Store,SAL022369,11267.03,Cash,REF00021651
PAY021652,2025-11-05,CUST0210,Jain General Store,SAL022370,9240.72,Cash,REF00021652
PAY021653,2025-10-11,CUST0210,Jain General Store,SAL022371,8429.78,NEFT,REF00021653
PAY021655,2025-10-09,CUST0210,Jain General Store,SAL022373,9170.66,NEFT,REF00021655
PAY021661,2026-01-10,CUST0210,Jain General Store,SAL022379,4776.0,Cheque,REF00021661
PAY021689,2026-06-20,CUST0210,Jain General Store,SAL022407,3711.54,NEFT,REF00021689
PAY021694,2026-08-26,CUST0210,Jain General Store,SAL022412,410.64,NEFT,REF00021694
PAY021705,2025-05-16,CUST0211,Meena General Store,SAL022428,5617.79,UPI,REF00021705
PAY021708,2025-06-20,CUST0211,Meena General Store,SAL022431,1495.19,NEFT,REF00021708
PAY021709,2025-06-20,CUST0211,Meena General Store,SAL022431,781.94,UPI,REF00021709
PAY021715,2025-07-13,CUST0211,Meena General Store,SAL022436,3491.67,NEFT,REF00021715
PAY021728,2025-09-20,CUST0211,Meena General Store,SAL022443,3923.66,Cash,REF00021728
PAY021729,2025-09-20,CUST0211,Meena General Store,SAL022443,8932.82,NEFT,REF00021729
PAY021732,2025-12-10,CUST0211,Meena General Store,SAL022445,3827.11,UPI,REF00021732
PAY021733,2025-12-10,CUST0211,Meena General Store,SAL022445,2876.56,UPI,REF00021733
PAY021739,2026-01-10,CUST0211,Meena General Store,SAL022451,7800.56,Cash,REF00021739
PAY021740,2026-01-14,CUST0211,Meena General Store,SAL022452,5718.7,UPI,REF00021740
PAY021745,2026-02-10,CUST0211,Meena General Store,SAL022456,4002.42,Cash,REF00021745
PAY021747,2026-04-24,CUST0211,Meena General Store,SAL022458,6968.81,Cash,REF00021747
PAY021767,2026-08-05,CUST0211,Meena General Store,SAL022475,748.12,NEFT,REF00021767
PAY021770,2024-12-15,CUST0212,Lodha Sons,SAL022486,19988.79,UPI,REF00021770
PAY021776,2025-06-04,CUST0212,Lodha Sons,SAL022492,9702.18,UPI,REF00021776
PAY021778,2025-07-05,CUST0212,Lodha Sons,SAL022494,1555.73,UPI,REF00021778
PAY021788,2025-11-12,CUST0212,Lodha Sons,SAL022504,10011.06,NEFT,REF00021788
PAY021800,2026-07-23,CUST0212,Lodha Sons,SAL022516,11452.67,NEFT,REF00021800
PAY021817,2024-12-08,CUST0213,Yadav Provisions,SAL022537,10027.9,UPI,REF00021817
PAY021823,2025-01-09,CUST0213,Yadav Provisions,SAL022543,8951.2,NEFT,REF00021823
PAY021828,2025-01-25,CUST0213,Yadav Provisions,SAL022548,11077.6,Cash,REF00021828
PAY021830,2025-02-01,CUST0213,Yadav Provisions,SAL022550,8536.42,Cash,REF00021830
PAY021832,2025-02-01,CUST0213,Yadav Provisions,SAL022552,3331.09,UPI,REF00021832
PAY021842,2025-02-18,CUST0213,Yadav Provisions,SAL022562,5070.8,Cheque,REF00021842
PAY021846,2025-02-21,CUST0213,Yadav Provisions,SAL022566,11340.0,Cash,REF00021846
PAY021882,2025-08-19,CUST0213,Yadav Provisions,SAL022602,22447.88,UPI,REF00021882
PAY021891,2025-12-08,CUST0213,Yadav Provisions,SAL022611,34323.41,UPI,REF00021891
PAY021895,2025-11-21,CUST0213,Yadav Provisions,SAL022615,3511.16,Cash,REF00021895
PAY021911,2026-01-31,CUST0213,Yadav Provisions,SAL022631,1843.97,UPI,REF00021911
PAY021922,2026-04-01,CUST0213,Yadav Provisions,SAL022642,1489.49,NEFT,REF00021922
PAY021935,2026-05-27,CUST0213,Yadav Provisions,SAL022655,7842.31,UPI,REF00021935
PAY021943,2026-06-06,CUST0213,Yadav Provisions,SAL022663,23705.71,NEFT,REF00021943
PAY021950,2026-07-27,CUST0213,Yadav Provisions,SAL022670,10325.63,NEFT,REF00021950
PAY021958,2024-12-16,CUST0214,Choudhary Medical Store,SAL022685,5947.79,Cash,REF00021958
PAY021968,2024-12-31,CUST0214,Choudhary Medical Store,SAL022693,8770.14,UPI,REF00021968
PAY021969,2024-12-31,CUST0214,Choudhary Medical Store,SAL022693,5746.11,NEFT,REF00021969
PAY021970,2024-12-24,CUST0214,Choudhary Medical Store,SAL022694,5809.8,Cash,REF00021970
PAY021974,2025-02-02,CUST0214,Choudhary Medical Store,SAL022698,14719.03,NEFT,REF00021974
PAY021978,2025-02-02,CUST0214,Choudhary Medical Store,SAL022701,7900.67,Cheque,REF00021978
PAY021979,2025-02-21,CUST0214,Choudhary Medical Store,SAL022702,1761.92,Cheque,REF00021979
PAY021999,2025-08-21,CUST0214,Choudhary Medical Store,SAL022719,6052.34,Cash,REF00021999
PAY022002,2025-10-18,CUST0214,Choudhary Medical Store,SAL022721,2438.86,Cheque,REF00022002
PAY022003,2025-10-18,CUST0214,Choudhary Medical Store,SAL022721,4905.82,NEFT,REF00022003
PAY022008,2025-11-08,CUST0214,Choudhary Medical Store,SAL022725,5638.08,NEFT,REF00022008
PAY022016,2026-02-10,CUST0214,Choudhary Medical Store,SAL022731,5195.41,Cheque,REF00022016
PAY022017,2026-02-28,CUST0214,Choudhary Medical Store,SAL022732,6646.07,Cash,REF00022017
PAY022022,2026-04-02,CUST0214,Choudhary Medical Store,SAL022736,15661.81,Cheque,REF00022022
PAY022028,2026-04-23,CUST0214,Choudhary Medical Store,SAL022741,4045.83,Cheque,REF00022028
PAY022040,2026-06-12,CUST0214,Choudhary Medical Store,SAL022750,9177.82,Cheque,REF00022040
PAY022041,2026-06-14,CUST0214,Choudhary Medical Store,SAL022751,1928.91,Cash,REF00022041
PAY022043,2026-08-15,CUST0214,Choudhary Medical Store,SAL022753,5173.86,NEFT,REF00022043
PAY022047,2026-07-28,CUST0214,Choudhary Medical Store,SAL022756,881.82,UPI,REF00022047
PAY022048,2026-07-28,CUST0214,Choudhary Medical Store,SAL022756,1242.18,NEFT,REF00022048
PAY022062,2024-12-03,CUST0216,Khandelwal General Store,SAL022780,4551.96,Cash,REF00022062
PAY022072,2025-02-10,CUST0216,Khandelwal General Store,SAL022790,7800.43,NEFT,REF00022072
PAY022076,2025-03-21,CUST0216,Khandelwal General Store,SAL022794,9613.66,Cheque,REF00022076
PAY022083,2025-05-19,CUST0216,Khandelwal General Store,SAL022801,3895.04,Cheque,REF00022083
PAY022094,2025-09-15,CUST0216,Khandelwal General Store,SAL022812,10641.63,Cash,REF00022094
PAY022103,2025-11-13,CUST0216,Khandelwal General Store,SAL022821,4859.04,Cheque,REF00022103
PAY022112,2026-04-03,CUST0216,Khandelwal General Store,SAL022830,16494.1,Cheque,REF00022112
PAY022113,2026-03-21,CUST0216,Khandelwal General Store,SAL022831,10858.34,Cheque,REF00022113
PAY022128,2026-08-08,CUST0216,Khandelwal General Store,SAL022846,4497.98,UPI,REF00022128
PAY022137,2025-01-11,CUST0217,Rajput Medical Store,SAL022860,1201.48,Cash,REF00022137
PAY022141,2025-02-09,CUST0217,Rajput Medical Store,SAL022864,18653.49,Cheque,REF00022141
PAY022159,2025-07-05,CUST0217,Rajput Medical Store,SAL022882,4594.28,Cheque,REF00022159
PAY022195,2026-07-14,CUST0217,Rajput Medical Store,SAL022918,4682.38,Cash,REF00022195
PAY022196,2026-07-04,CUST0217,Rajput Medical Store,SAL022919,8799.63,NEFT,REF00022196
PAY022199,2026-08-22,CUST0217,Rajput Medical Store,SAL022923,21769.04,UPI,REF00022199
PAY022213,2024-12-17,CUST0218,Bansal Medical Store,SAL022943,14586.7,Cheque,REF00022213
PAY022225,2025-04-06,CUST0218,Bansal Medical Store,SAL022955,10996.57,NEFT,REF00022225
PAY022228,2025-03-29,CUST0218,Bansal Medical Store,SAL022958,9671.95,Cheque,REF00022228
PAY022231,2025-05-10,CUST0218,Bansal Medical Store,SAL022961,17171.96,Cash,REF00022231
PAY022236,2025-06-08,CUST0218,Bansal Medical Store,SAL022966,2659.44,UPI,REF00022236
PAY022246,2025-06-15,CUST0218,Bansal Medical Store,SAL022976,7018.25,Cheque,REF00022246
PAY022247,2025-06-11,CUST0218,Bansal Medical Store,SAL022977,29788.19,Cash,REF00022247
PAY022260,2025-09-19,CUST0218,Bansal Medical Store,SAL022990,4885.13,Cheque,REF00022260
PAY022261,2025-10-10,CUST0218,Bansal Medical Store,SAL022991,10142.26,NEFT,REF00022261
PAY022264,2025-11-09,CUST0218,Bansal Medical Store,SAL022994,28584.92,NEFT,REF00022264
PAY022268,2025-12-05,CUST0218,Bansal Medical Store,SAL022998,17986.49,UPI,REF00022268
PAY022284,2026-02-05,CUST0218,Bansal Medical Store,SAL023014,3139.22,Cash,REF00022284
PAY022286,2026-01-27,CUST0218,Bansal Medical Store,SAL023016,6275.42,UPI,REF00022286
PAY022303,2026-04-05,CUST0218,Bansal Medical Store,SAL023033,26815.53,Cash,REF00022303
PAY022318,2026-06-18,CUST0218,Bansal Medical Store,SAL023048,3273.14,NEFT,REF00022318
PAY022321,2026-06-29,CUST0218,Bansal Medical Store,SAL023051,23887.98,Cheque,REF00022321
PAY022322,2026-06-14,CUST0218,Bansal Medical Store,SAL023052,5031.36,NEFT,REF00022322
PAY022331,2026-07-31,CUST0218,Bansal Medical Store,SAL023061,7350.0,Cash,REF00022331
PAY022347,2025-01-07,CUST0219,Sharma Sons,SAL023083,6844.0,Cheque,REF00022347
PAY022351,2025-02-11,CUST0219,Sharma Sons,SAL023087,3283.6,UPI,REF00022351
PAY022352,2025-02-11,CUST0219,Sharma Sons,SAL023087,2260.41,UPI,REF00022352
PAY022356,2025-03-21,CUST0219,Sharma Sons,SAL023090,4425.47,Cash,REF00022356
PAY022357,2025-03-21,CUST0219,Sharma Sons,SAL023090,5072.36,UPI,REF00022357
PAY022358,2025-03-28,CUST0219,Sharma Sons,SAL023091,2755.1,Cheque,REF00022358
PAY022359,2025-03-28,CUST0219,Sharma Sons,SAL023091,4514.19,NEFT,REF00022359
PAY022363,2025-04-28,CUST0219,Sharma Sons,SAL023095,15675.06,NEFT,REF00022363
PAY022364,2025-05-09,CUST0219,Sharma Sons,SAL023096,12394.13,NEFT,REF00022364
PAY022365,2025-06-08,CUST0219,Sharma Sons,SAL023097,5078.94,UPI,REF00022365
PAY022386,2025-10-01,CUST0219,Sharma Sons,SAL023115,4133.56,Cheque,REF00022386
PAY022387,2025-10-01,CUST0219,Sharma Sons,SAL023115,7137.76,NEFT,REF00022387
PAY022405,2025-11-18,CUST0219,Sharma Sons,SAL023127,8038.51,UPI,REF00022405
PAY022411,2025-12-31,CUST0219,Sharma Sons,SAL023131,5266.47,UPI,REF00022411
PAY022420,2026-01-21,CUST0219,Sharma Sons,SAL023138,25632.41,Cheque,REF00022420
PAY022437,2026-05-05,CUST0219,Sharma Sons,SAL023152,15469.12,Cash,REF00022437
PAY022446,2026-07-18,CUST0219,Sharma Sons,SAL023159,3250.57,Cheque,REF00022446
PAY022467,2025-10-21,CUST0220,Garg Kirana,SAL023195,7046.95,Cash,REF00022467
PAY022469,2025-10-21,CUST0220,Garg Kirana,SAL023197,14651.25,UPI,REF00022469
PAY022470,2025-11-16,CUST0220,Garg Kirana,SAL023198,11508.2,UPI,REF00022470
PAY022475,2026-01-10,CUST0220,Garg Kirana,SAL023203,30995.83,NEFT,REF00022475
PAY022478,2026-02-24,CUST0220,Garg Kirana,SAL023206,1996.92,UPI,REF00022478
PAY022488,2024-10-18,CUST0221,Singh Brothers,SAL023216,12057.91,Cash,REF00022488
PAY022499,2024-11-30,CUST0221,Singh Brothers,SAL023227,4554.16,Cheque,REF00022499
PAY022508,2025-01-19,CUST0221,Singh Brothers,SAL023236,9341.27,Cheque,REF00022508
PAY022514,2025-01-20,CUST0221,Singh Brothers,SAL023242,11294.25,NEFT,REF00022514
PAY022520,2025-02-25,CUST0221,Singh Brothers,SAL023248,9631.9,Cheque,REF00022520
PAY022525,2025-02-08,CUST0221,Singh Brothers,SAL023253,4764.69,UPI,REF00022525
